date,position,song,artist,popularity,duration_ms,album_type,total_tracks,is_explicit,album_cover_url
26-01-2025,17,COSAS QUE NO TE DIJE,Saiko,84,224725,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273fb045f7dda9773e266437bc6
26-01-2025,18,LA CAPI,Myke Towers,79,202360,album,23,TRUE,https://i.scdn.co/image/ab67616d0000b273c75c054b6b209b0b91d818d8
26-01-2025,19,Madrid City,Ana Mena,79,172727,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2739c3dc8b4e881fd2607687a8b
26-01-2025,20,REINA,Mora,85,211879,album,15,TRUE,https://i.scdn.co/image/ab67616d0000b2734cc96ed1e38fa517608c2fb0
26-01-2025,21,A 300,JC Reyes & Pedro Calderon & Blacknife,79,169208,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2738274465afec06d55b3493a59
26-01-2025,22,OA,Anuel AA & Quevedo & Maluma,87,235200,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b27331e30ddd08dde773cd4cbbbe
26-01-2025,23,QLONA,KAROL G,93,172797,album,9,TRUE,https://i.scdn.co/image/ab67616d0000b273d026bf9d7780f6a1267b4d03
26-01-2025,24,El Malo,Eladio Carrion,76,209655,album,17,FALSE,https://i.scdn.co/image/ab67616d0000b273ec105eaf625391e95540ba97
26-01-2025,25,Quien Es Dei V?,Dei V,81,162244,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b27348093fb42a734d7e0845ade5
26-01-2025,26,Buenas,Quevedo & Saiko,81,192954,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b27347dde0f7071eb50a15c74470
26-01-2025,27,POLARIS - Remix,Saiko & Feid & Quevedo,83,288000,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b2738f4a278cd5b5b2f65a0f87fd
26-01-2025,28,LALA,Myke Towers,93,197920,album,23,TRUE,https://i.scdn.co/image/ab67616d0000b2730656d5ce813ca3cc4b677e05
26-01-2025,29,NO PIENSO LLAMAR,Soge Culebra,72,198352,album,13,FALSE,https://i.scdn.co/image/ab67616d0000b273890db83272f7dff65eb2e41d
26-01-2025,30,lady madrizZz,céro,19,131020,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2736eb7f167c85a60c4538a1fd3
26-01-2025,31,BABY HELLO,Rauw Alejandro,78,222461,album,14,TRUE,https://i.scdn.co/image/ab67616d0000b273f79b1ab5cd74db6a2d7c1fda
26-01-2025,32,La Bachata,Manuel Turizo,86,162637,album,15,FALSE,https://i.scdn.co/image/ab67616d0000b2734dd99565ae6453deab7c26e1
26-01-2025,33,VAGABUNDO,Sebastian Yatra & Manuel Turizo & Beéle,86,215600,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2732d6016751b8ea5e66e83cd04
26-01-2025,34,SEYA,GIMS,75,188484,album,21,FALSE,https://i.scdn.co/image/ab67616d0000b2738c127b14ce91c9e0f45cda94
26-01-2025,35,SEDA,Bad Bunny,84,190476,album,22,TRUE,https://i.scdn.co/image/ab67616d0000b2737b1fc51ff3257b5286a1ecec
26-01-2025,36,Holanda,Jhayco,87,231693,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273cd2ceb6adaa32ecc83cec5c3
26-01-2025,37,Extasisssssss,Saiko,75,116666,album,7,FALSE,https://i.scdn.co/image/ab67616d0000b273d1f9e542dc5acb2c1399e58e
26-01-2025,38,El Mambo,Kiko Rivera,78,129845,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2739550e7d371ec97215fee49f3
26-01-2025,39,Alucin,Eugenio Esquivel & Grupo Marca Registrada & Sebastian Esquivel,91,197114,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273086a84a764dc341262487967
26-01-2025,40,LUCES DE TECNO,Feid,81,164293,album,16,FALSE,https://i.scdn.co/image/ab67616d0000b2731e76d5d8c654a8f5e640392b
26-01-2025,41,El Cielo,Sky Rompiendo & Feid & Myke Towers,85,191320,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b27306eccb4893fa58ae311c45ea
26-01-2025,42,ASI ES LA VIDA,Enrique Iglesias & Maria Becerra,83,172095,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2733d2a295bbc9935d3e4b5bfe5
26-01-2025,43,"Japoni (feat. Camin, Moncho Chavea, Jthyago & Samueliyo Baby)",Oscar el Ruso & Samuel G & Omar Montes,71,248004,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273dd62eb5996c78cd9fd911fa8
26-01-2025,44,Los del Espacio,LIT killah,85,338000,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b27352a52eac3761e2133bd0f57a
26-01-2025,45,Bendecido,Eladio Carrion,78,142736,album,17,TRUE,https://i.scdn.co/image/ab67616d0000b273ec105eaf625391e95540ba97
26-01-2025,46,DONDE SE APRENDE A QUERER?,Mora,84,144427,album,15,FALSE,https://i.scdn.co/image/ab67616d0000b2734cc96ed1e38fa517608c2fb0
26-01-2025,47,No Estuviste En Lo Malo - REMIX,Morad & Beny Jr & DELLAFUENTE,77,268320,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b27318015bf511642e06641d0a8e
26-01-2025,48,TQMQA,Eladio Carrion,74,169911,album,17,FALSE,https://i.scdn.co/image/ab67616d0000b273ec105eaf625391e95540ba97
26-01-2025,49,Corazón Roto pt. 3,Brray & Anuel AA & Chencho Corleone,84,348400,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b2732cfe06902d86d09df823726e
26-01-2025,50,Mi Luz (ft. Rels B),Rvfv,80,168000,album,15,FALSE,https://i.scdn.co/image/ab67616d0000b273ea13f28450e095021d2bcbfe
27-01-2025,1,"Young Miko: Bzrp Music Sessions, Vol. 58",Bizarrap & Young Miko,93,187172,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2737b58409ef2fbbcd4d0f4ed05
27-01-2025,2,LUNA,Feid,96,196800,album,10,FALSE,https://i.scdn.co/image/ab67616d0000b273f1aad814a40ec7419c234242
27-01-2025,3,Manos Rotas,DELLAFUENTE & Morad,85,168594,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2731a176de75067ededc26ad96d
27-01-2025,4,No Te Quieren Conmigo,Gaby Music & Lunay & Luar La L,88,252040,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2732a34291b34be349de3e1fa3b
27-01-2025,5,Casanova,Soolking & Lola Indigo & Rvfv,84,243806,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2732adf0524e6e63e64f4691695
27-01-2025,6,LA FALDA,Myke Towers,90,174229,album,23,TRUE,https://i.scdn.co/image/ab67616d0000b273c75c054b6b209b0b91d818d8
27-01-2025,7,Una Foto Remix (feat. Emilia),Mesita & Nicki Nicole & Tiago PZK,88,243898,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273d7e3250bc4b38c29a68a8af9
27-01-2025,8,M.A.I,Milo j,79,184027,album,10,FALSE,https://i.scdn.co/image/ab67616d0000b27398ee8fad7a30ff328b97d874
27-01-2025,9,Hey Lil Mama,Eladio Carrion,79,216338,album,17,FALSE,https://i.scdn.co/image/ab67616d0000b273ec105eaf625391e95540ba97
27-01-2025,10,PERRO NEGRO,Bad Bunny,96,162767,album,22,TRUE,https://i.scdn.co/image/ab67616d0000b2737b1fc51ff3257b5286a1ecec
27-01-2025,11,Columbia,Quevedo,92,186000,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273a00a817b017c6f6bf8460be9
27-01-2025,12,MODELITO,Mora,84,190496,album,14,TRUE,https://i.scdn.co/image/ab67616d0000b273076ef0fed51ff7a4911459e9
27-01-2025,13,La_Original.mp3,Emilia,84,140625,album,13,FALSE,https://i.scdn.co/image/ab67616d0000b273bfb94590c914538b193f6931
27-01-2025,14,DILUVIO,Rauw Alejandro,91,197052,album,14,TRUE,https://i.scdn.co/image/ab67616d0000b273f79b1ab5cd74db6a2d7c1fda
27-01-2025,15,Si No Estás,iñigo quintero,96,184061,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2735cb9531348f45311cd6fb8df
27-01-2025,16,Narcotics (with Bryant Myers),Dei V & Bryant Myers,85,173991,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b2735b8ec2b9361e0bbf841860cf
27-01-2025,17,LA CAPI,Myke Towers,79,202360,album,23,TRUE,https://i.scdn.co/image/ab67616d0000b273c75c054b6b209b0b91d818d8
27-01-2025,18,COSAS QUE NO TE DIJE,Saiko,84,224725,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273fb045f7dda9773e266437bc6
27-01-2025,19,REINA,Mora,85,211879,album,15,TRUE,https://i.scdn.co/image/ab67616d0000b2734cc96ed1e38fa517608c2fb0
27-01-2025,20,Madrid City,Ana Mena,79,172727,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2739c3dc8b4e881fd2607687a8b
27-01-2025,21,OA,Anuel AA & Quevedo & Maluma,87,235200,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b27331e30ddd08dde773cd4cbbbe
27-01-2025,22,QLONA,KAROL G,93,172797,album,9,TRUE,https://i.scdn.co/image/ab67616d0000b273d026bf9d7780f6a1267b4d03
27-01-2025,23,A 300,JC Reyes & Pedro Calderon & Blacknife,79,169208,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2738274465afec06d55b3493a59
27-01-2025,24,Quien Es Dei V?,Dei V,81,162244,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b27348093fb42a734d7e0845ade5
27-01-2025,25,El Malo,Eladio Carrion,77,209655,album,17,FALSE,https://i.scdn.co/image/ab67616d0000b273ec105eaf625391e95540ba97
27-01-2025,26,Buenas,Quevedo & Saiko,81,192954,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b27347dde0f7071eb50a15c74470
27-01-2025,27,POLARIS - Remix,Saiko & Feid & Quevedo,83,288000,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b2738f4a278cd5b5b2f65a0f87fd
27-01-2025,28,BABY HELLO,Rauw Alejandro,78,222461,album,14,TRUE,https://i.scdn.co/image/ab67616d0000b273f79b1ab5cd74db6a2d7c1fda
27-01-2025,29,LALA,Myke Towers,93,197920,album,23,TRUE,https://i.scdn.co/image/ab67616d0000b2730656d5ce813ca3cc4b677e05
27-01-2025,30,NO PIENSO LLAMAR,Soge Culebra,72,198352,album,13,FALSE,https://i.scdn.co/image/ab67616d0000b273890db83272f7dff65eb2e41d
27-01-2025,31,La Bachata,Manuel Turizo,86,162637,album,15,FALSE,https://i.scdn.co/image/ab67616d0000b2734dd99565ae6453deab7c26e1
27-01-2025,32,SEYA,GIMS,75,188484,album,21,FALSE,https://i.scdn.co/image/ab67616d0000b2738c127b14ce91c9e0f45cda94
27-01-2025,33,VAGABUNDO,Sebastian Yatra & Manuel Turizo & Beéle,86,215600,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2732d6016751b8ea5e66e83cd04
27-01-2025,34,lady madrizZz,céro,59,131020,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2736eb7f167c85a60c4538a1fd3
27-01-2025,35,SEDA,Bad Bunny,84,190476,album,22,TRUE,https://i.scdn.co/image/ab67616d0000b2737b1fc51ff3257b5286a1ecec
27-01-2025,36,Holanda,Jhayco,87,231693,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273cd2ceb6adaa32ecc83cec5c3
27-01-2025,37,Extasisssssss,Saiko,75,116666,album,7,FALSE,https://i.scdn.co/image/ab67616d0000b273d1f9e542dc5acb2c1399e58e
27-01-2025,38,El Mambo,Kiko Rivera,78,129845,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2739550e7d371ec97215fee49f3
27-01-2025,39,Alucin,Eugenio Esquivel & Grupo Marca Registrada & Sebastian Esquivel,91,197114,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273086a84a764dc341262487967
27-01-2025,40,El Cielo,Sky Rompiendo & Feid & Myke Towers,85,191320,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b27306eccb4893fa58ae311c45ea
27-01-2025,41,LUCES DE TECNO,Feid,81,164293,album,16,FALSE,https://i.scdn.co/image/ab67616d0000b2731e76d5d8c654a8f5e640392b
27-01-2025,42,"Japoni (feat. Camin, Moncho Chavea, Jthyago & Samueliyo Baby)",Oscar el Ruso & Samuel G & Omar Montes,72,248004,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273dd62eb5996c78cd9fd911fa8
27-01-2025,43,ASI ES LA VIDA,Enrique Iglesias & Maria Becerra,83,172095,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2733d2a295bbc9935d3e4b5bfe5
27-01-2025,44,Los del Espacio,LIT killah,85,338000,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b27352a52eac3761e2133bd0f57a
27-01-2025,45,DONDE SE APRENDE A QUERER?,Mora,84,144427,album,15,FALSE,https://i.scdn.co/image/ab67616d0000b2734cc96ed1e38fa517608c2fb0
27-01-2025,46,Corazón Roto pt. 3,Brray & Anuel AA & Chencho Corleone,84,348400,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b2732cfe06902d86d09df823726e
27-01-2025,47,No Estuviste En Lo Malo - REMIX,Morad & Beny Jr & DELLAFUENTE,77,268320,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b27318015bf511642e06641d0a8e
27-01-2025,48,Mi Luz (ft. Rels B),Rvfv,80,168000,album,15,FALSE,https://i.scdn.co/image/ab67616d0000b273ea13f28450e095021d2bcbfe
27-01-2025,49,No_Se_Ve.mp3,Emilia,77,203636,album,13,FALSE,https://i.scdn.co/image/ab67616d0000b273bfb94590c914538b193f6931
27-01-2025,50,El Merengue,Marshmello,78,189668,album,11,FALSE,https://i.scdn.co/image/ab67616d0000b2736a84be92318cebb5ac7fbc47
28-01-2025,1,"Young Miko: Bzrp Music Sessions, Vol. 58",Bizarrap & Young Miko,93,187172,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2737b58409ef2fbbcd4d0f4ed05
28-01-2025,2,Manos Rotas,DELLAFUENTE & Morad,85,168594,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2731a176de75067ededc26ad96d
28-01-2025,3,LUNA,Feid,96,196800,album,10,FALSE,https://i.scdn.co/image/ab67616d0000b273f1aad814a40ec7419c234242
28-01-2025,4,No Te Quieren Conmigo,Gaby Music & Lunay & Luar La L,88,252040,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2732a34291b34be349de3e1fa3b
28-01-2025,5,Casanova,Soolking & Lola Indigo & Rvfv,84,243806,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2732adf0524e6e63e64f4691695
28-01-2025,6,LA FALDA,Myke Towers,90,174229,album,23,TRUE,https://i.scdn.co/image/ab67616d0000b273c75c054b6b209b0b91d818d8
28-01-2025,7,Una Foto Remix (feat. Emilia),Mesita & Nicki Nicole & Tiago PZK,88,243898,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273d7e3250bc4b38c29a68a8af9
28-01-2025,8,M.A.I,Milo j,80,184027,album,10,FALSE,https://i.scdn.co/image/ab67616d0000b27398ee8fad7a30ff328b97d874
28-01-2025,9,Columbia,Quevedo,92,186000,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273a00a817b017c6f6bf8460be9
28-01-2025,10,MODELITO,Mora,84,190496,album,14,TRUE,https://i.scdn.co/image/ab67616d0000b273076ef0fed51ff7a4911459e9
28-01-2025,11,PERRO NEGRO,Bad Bunny,96,162767,album,22,TRUE,https://i.scdn.co/image/ab67616d0000b2737b1fc51ff3257b5286a1ecec
28-01-2025,12,DILUVIO,Rauw Alejandro,91,197052,album,14,TRUE,https://i.scdn.co/image/ab67616d0000b273f79b1ab5cd74db6a2d7c1fda
28-01-2025,13,La_Original.mp3,Emilia,84,140625,album,13,FALSE,https://i.scdn.co/image/ab67616d0000b273bfb94590c914538b193f6931
28-01-2025,14,Hey Lil Mama,Eladio Carrion,80,216338,album,17,FALSE,https://i.scdn.co/image/ab67616d0000b273ec105eaf625391e95540ba97
28-01-2025,15,A 300,JC Reyes & Pedro Calderon & Blacknife,79,169208,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2738274465afec06d55b3493a59
28-01-2025,16,Madrid City,Ana Mena,79,172727,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2739c3dc8b4e881fd2607687a8b
28-01-2025,17,Narcotics (with Bryant Myers),Dei V & Bryant Myers,85,173991,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b2735b8ec2b9361e0bbf841860cf
28-01-2025,18,COSAS QUE NO TE DIJE,Saiko,84,224725,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273fb045f7dda9773e266437bc6
28-01-2025,19,LA CAPI,Myke Towers,79,202360,album,23,TRUE,https://i.scdn.co/image/ab67616d0000b273c75c054b6b209b0b91d818d8
28-01-2025,20,Si No Estás,iñigo quintero,95,184061,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2735cb9531348f45311cd6fb8df
28-01-2025,21,Perdió Este Culo,Bad Gyal,62,159253,album,15,TRUE,https://i.scdn.co/image/ab67616d0000b2730071d93ac1b1e0770e2644f8
28-01-2025,22,QLONA,KAROL G,93,172797,album,9,TRUE,https://i.scdn.co/image/ab67616d0000b273d026bf9d7780f6a1267b4d03
28-01-2025,23,REINA,Mora,85,211879,album,15,TRUE,https://i.scdn.co/image/ab67616d0000b2734cc96ed1e38fa517608c2fb0
28-01-2025,24,OA,Anuel AA & Quevedo & Maluma,87,235200,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b27331e30ddd08dde773cd4cbbbe
28-01-2025,25,Quien Es Dei V?,Dei V,81,162244,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b27348093fb42a734d7e0845ade5
28-01-2025,26,POLARIS - Remix,Saiko & Feid & Quevedo,83,288000,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b2738f4a278cd5b5b2f65a0f87fd
28-01-2025,27,El Malo,Eladio Carrion,77,209655,album,17,FALSE,https://i.scdn.co/image/ab67616d0000b273ec105eaf625391e95540ba97
28-01-2025,28,LALA,Myke Towers,93,197920,album,23,TRUE,https://i.scdn.co/image/ab67616d0000b2730656d5ce813ca3cc4b677e05
28-01-2025,29,La Bachata,Manuel Turizo,86,162637,album,15,FALSE,https://i.scdn.co/image/ab67616d0000b2734dd99565ae6453deab7c26e1
28-01-2025,30,BABY HELLO,Rauw Alejandro,78,222461,album,14,TRUE,https://i.scdn.co/image/ab67616d0000b273f79b1ab5cd74db6a2d7c1fda
28-01-2025,31,Buenas,Quevedo & Saiko,81,192954,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b27347dde0f7071eb50a15c74470
28-01-2025,32,VAGABUNDO,Sebastian Yatra & Manuel Turizo & Beéle,86,215600,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2732d6016751b8ea5e66e83cd04
28-01-2025,33,"Japoni (feat. Camin, Moncho Chavea, Jthyago & Samueliyo Baby)",Oscar el Ruso & Samuel G & Omar Montes,72,248004,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273dd62eb5996c78cd9fd911fa8
28-01-2025,34,El Mambo,Kiko Rivera,78,129845,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2739550e7d371ec97215fee49f3
28-01-2025,35,NO PIENSO LLAMAR,Soge Culebra,72,198352,album,13,FALSE,https://i.scdn.co/image/ab67616d0000b273890db83272f7dff65eb2e41d
28-01-2025,36,Holanda,Jhayco,87,231693,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273cd2ceb6adaa32ecc83cec5c3
28-01-2025,37,SEYA,GIMS,21,188484,album,22,FALSE,https://i.scdn.co/image/ab67616d0000b273e2c2b5235ed7d615ed6cb70a
28-01-2025,38,Corazón Roto pt. 3,Brray & Anuel AA & Chencho Corleone,84,348400,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b2732cfe06902d86d09df823726e
28-01-2025,39,ASI ES LA VIDA,Enrique Iglesias & Maria Becerra,83,172095,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2733d2a295bbc9935d3e4b5bfe5
28-01-2025,40,SEDA,Bad Bunny,84,190476,album,22,TRUE,https://i.scdn.co/image/ab67616d0000b2737b1fc51ff3257b5286a1ecec
28-01-2025,41,Los del Espacio,LIT killah,85,338000,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b27352a52eac3761e2133bd0f57a
28-01-2025,42,Extasisssssss,Saiko,75,116666,album,7,FALSE,https://i.scdn.co/image/ab67616d0000b273d1f9e542dc5acb2c1399e58e
28-01-2025,43,El Cielo,Sky Rompiendo & Feid & Myke Towers,85,191320,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b27306eccb4893fa58ae311c45ea
28-01-2025,44,Alucin,Eugenio Esquivel & Grupo Marca Registrada & Sebastian Esquivel,91,197114,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273086a84a764dc341262487967
28-01-2025,45,lady madrizZz,céro,62,131020,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2736eb7f167c85a60c4538a1fd3
28-01-2025,46,LUCES DE TECNO,Feid,81,164293,album,16,FALSE,https://i.scdn.co/image/ab67616d0000b2731e76d5d8c654a8f5e640392b
28-01-2025,47,No_Se_Ve.mp3,Emilia,77,203636,album,13,FALSE,https://i.scdn.co/image/ab67616d0000b273bfb94590c914538b193f6931
28-01-2025,48,El Merengue,Marshmello,78,189668,album,11,FALSE,https://i.scdn.co/image/ab67616d0000b2736a84be92318cebb5ac7fbc47
28-01-2025,49,Mi Luz (ft. Rels B),Rvfv,80,168000,album,15,FALSE,https://i.scdn.co/image/ab67616d0000b273ea13f28450e095021d2bcbfe
28-01-2025,50,SI SABE FERXXO,Blessd,68,152500,album,14,TRUE,https://i.scdn.co/image/ab67616d0000b2739634fca36bf59f758ec93aa3
29-01-2025,1,"Young Miko: Bzrp Music Sessions, Vol. 58",Bizarrap & Young Miko,93,187172,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2737b58409ef2fbbcd4d0f4ed05
29-01-2025,2,Manos Rotas,DELLAFUENTE & Morad,85,168594,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2731a176de75067ededc26ad96d
29-01-2025,3,LUNA,Feid,96,196800,album,10,FALSE,https://i.scdn.co/image/ab67616d0000b273f1aad814a40ec7419c234242
29-01-2025,4,No Te Quieren Conmigo,Gaby Music & Lunay & Luar La L,88,252040,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2732a34291b34be349de3e1fa3b
29-01-2025,5,Casanova,Soolking & Lola Indigo & Rvfv,84,243806,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2732adf0524e6e63e64f4691695
29-01-2025,6,LA FALDA,Myke Towers,90,174229,album,23,TRUE,https://i.scdn.co/image/ab67616d0000b273c75c054b6b209b0b91d818d8
29-01-2025,7,Una Foto Remix (feat. Emilia),Mesita & Nicki Nicole & Tiago PZK,88,243898,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273d7e3250bc4b38c29a68a8af9
29-01-2025,8,M.A.I,Milo j,80,184027,album,10,FALSE,https://i.scdn.co/image/ab67616d0000b27398ee8fad7a30ff328b97d874
29-01-2025,9,Columbia,Quevedo,92,186000,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273a00a817b017c6f6bf8460be9
29-01-2025,10,MODELITO,Mora,84,190496,album,14,TRUE,https://i.scdn.co/image/ab67616d0000b273076ef0fed51ff7a4911459e9
29-01-2025,11,PERRO NEGRO,Bad Bunny,96,162767,album,22,TRUE,https://i.scdn.co/image/ab67616d0000b2737b1fc51ff3257b5286a1ecec
29-01-2025,12,DILUVIO,Rauw Alejandro,91,197052,album,14,TRUE,https://i.scdn.co/image/ab67616d0000b273f79b1ab5cd74db6a2d7c1fda
29-01-2025,13,La_Original.mp3,Emilia,84,140625,album,13,FALSE,https://i.scdn.co/image/ab67616d0000b273bfb94590c914538b193f6931
29-01-2025,14,Hey Lil Mama,Eladio Carrion,80,216338,album,17,FALSE,https://i.scdn.co/image/ab67616d0000b273ec105eaf625391e95540ba97
29-01-2025,15,A 300,JC Reyes & Pedro Calderon & Blacknife,79,169208,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2738274465afec06d55b3493a59
29-01-2025,16,Madrid City,Ana Mena,79,172727,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2739c3dc8b4e881fd2607687a8b
29-01-2025,17,Narcotics (with Bryant Myers),Dei V & Bryant Myers,85,173991,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b2735b8ec2b9361e0bbf841860cf
29-01-2025,18,COSAS QUE NO TE DIJE,Saiko,84,224725,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273fb045f7dda9773e266437bc6
29-01-2025,19,LA CAPI,Myke Towers,79,202360,album,23,TRUE,https://i.scdn.co/image/ab67616d0000b273c75c054b6b209b0b91d818d8
29-01-2025,20,Si No Estás,iñigo quintero,95,184061,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2735cb9531348f45311cd6fb8df
29-01-2025,21,Perdió Este Culo,Bad Gyal,62,159253,album,15,TRUE,https://i.scdn.co/image/ab67616d0000b2730071d93ac1b1e0770e2644f8
29-01-2025,22,QLONA,KAROL G,93,172797,album,9,TRUE,https://i.scdn.co/image/ab67616d0000b273d026bf9d7780f6a1267b4d03
29-01-2025,23,REINA,Mora,85,211879,album,15,TRUE,https://i.scdn.co/image/ab67616d0000b2734cc96ed1e38fa517608c2fb0
29-01-2025,24,OA,Anuel AA & Quevedo & Maluma,87,235200,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b27331e30ddd08dde773cd4cbbbe
29-01-2025,25,Quien Es Dei V?,Dei V,81,162244,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b27348093fb42a734d7e0845ade5
29-01-2025,26,POLARIS - Remix,Saiko & Feid & Quevedo,83,288000,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b2738f4a278cd5b5b2f65a0f87fd
29-01-2025,27,El Malo,Eladio Carrion,77,209655,album,17,FALSE,https://i.scdn.co/image/ab67616d0000b273ec105eaf625391e95540ba97
29-01-2025,28,LALA,Myke Towers,93,197920,album,23,TRUE,https://i.scdn.co/image/ab67616d0000b2730656d5ce813ca3cc4b677e05
